energy(keV),eff area(cm^2)
10.4600,0.8937841729184914
10.4700,0.8967441157817205
10.4800,0.8996717521804817
10.4900,0.9025696118282898
10.5000,0.9054354974139127
10.5100,0.9082681774043516
10.5200,0.9110668573150960
10.5300,0.9138860674635247
10.5400,0.9167028223358997
10.5500,0.9194848711615878
10.5600,0.9222323181197954
10.5700,0.9249450254302026
10.5800,0.9276226975372396
10.5900,0.9302651906083013
10.6000,0.9329072193583907
10.6100,0.9355555386060187
10.6200,0.9381681165197886
10.6300,0.9407445240921630
10.6400,0.9432844445430485
10.6500,0.9457880963089991
10.6600,0.9482549894272059
10.6700,0.9506997457498646
10.6800,0.9531578485356217
10.6900,0.9555790117429900
10.7000,0.9579625303744499
10.7100,0.9603082050034647
10.7200,0.9626163121333392
10.7300,0.9648861769203599
10.7400,0.9671183689432783
10.7500,0.9693916157109737
10.7600,0.9716324962395781
10.7700,0.9738337957204237
10.7800,0.9759962698764031
10.7900,0.9781195895448089
10.8000,0.9802041160056905
10.8100,0.9822485545766146
10.8200,0.9842982635137016
10.8300,0.9863383597879972
10.8400,0.9883417635966417
10.8500,0.9903045622693786
10.8600,0.9922268357679248
10.8700,0.9941083720878560
10.8800,0.9959495973145602
10.8900,0.9977666905573257
10.9000,0.9996020550911003
10.9100,1.001396150751869
10.9200,1.003148505705473
10.9300,1.004859011675807
10.9400,1.006527939003281
10.9500,1.008155078678636
10.9600,1.009739952239914
10.9700,1.011339568385069
10.9800,1.012911587057853
10.9900,1.014441021161446
11.0000,1.015927289441021
11.0100,1.018154737887282
11.0200,1.020347580602390
11.0300,1.022505859873705
11.0400,1.024652026893969
11.0500,1.026813478816835
11.0600,1.028938894665179
11.0700,1.031029625549189
11.0800,1.033084547543141
11.0900,1.035104056468572
11.1000,1.037087719318611
11.1100,1.039035460521997
11.1200,1.040998866419767
11.1300,1.042940141517470
11.1400,1.044844920310887
11.1500,1.046713764361536
11.1600,1.048545895737015
11.1700,1.050341445238155
11.1800,1.052100294395047
11.1900,1.053839902443743
11.2000,1.055599345925669
11.2100,1.057321581357924
11.2200,1.059006073855998
11.2300,1.060653459061634
11.2400,1.062263690067512
11.2500,1.063835976173991
11.2600,1.065370902887042
11.2700,1.066912259087494
11.2800,1.068452277762783
11.2900,1.069954235035819
11.3000,1.071417720388786
11.3100,1.072842282286172
11.3200,1.074228870146139
11.3300,1.075577029210274
11.3400,1.076886617267740
11.3500,1.078205067643796
11.3600,1.079491713694622
11.3700,1.080739376914410
11.3800,1.081948171135833
11.3900,1.083117450950586
11.4000,1.084247870310132
11.4100,1.085339215623720
11.4200,1.086400391333286
11.4300,1.087487354415037
11.4400,1.088534287272893
11.4500,1.089541659851661
11.4600,1.090509085900684
11.4700,1.091436717319946
11.4800,1.092324456859937
11.4900,1.093172407141641
11.5000,1.093601209201001
11.5100,1.093084259163274
11.5200,1.092278023215525
11.5300,1.091104060451819
11.5400,1.089449393586561
11.5500,1.087141166339735
11.5600,1.083902672438909
11.5700,1.079252394312310
11.5800,1.076318104332972
11.5900,1.076933662460370
11.6000,1.077508812260303
11.6100,1.078043463999766
11.6200,1.078537882125379
11.6300,1.078991396632778
11.6400,1.079404562103534
11.6500,1.079777312723198
11.6600,1.080147754622469
11.6700,1.080504550497028
11.6800,1.080820438255117
11.6900,1.081095359497080
11.7000,1.081329040729774
11.7100,1.081521526171203
11.7200,1.081672978514557
11.7300,1.081783427331777
11.7400,1.081888297541273
11.7500,1.081973201925879
11.7600,1.082016072786475
11.7700,1.082017505339145
11.7800,1.081977276876155
11.7900,1.081895726332189
11.8000,1.081772471389477
11.8100,1.081607356380210
11.8200,1.081439779517832
11.8300,1.081253953997909
11.8400,1.081026070032319
11.8500,1.080756018858504
11.8600,1.080444126268824
11.8700,1.080089709366213
11.8800,1.079693481710106
11.8900,1.079255298646304
11.9000,1.077690638832382
11.9100,1.074988306776739
11.9200,1.071862455636586
11.9300,1.068205072626579
11.9400,1.063857453318579
11.9500,1.058585557612966
11.9600,1.052030188735939
11.9700,1.043606922124138
11.9800,1.037450312839172
11.9900,1.036806205568253
12.0000,1.036120042925682
12.0100,1.035391668804762
12.0200,1.034621859540707
12.0300,1.033809910686778
12.0400,1.032956405772204
12.0500,1.032060727263729
12.0600,1.031138275438893
12.0700,1.030214215542732
12.0800,1.029247558961910
12.0900,1.028239203841456
12.1000,1.027188345516864
12.1100,1.026095044648263
12.1200,1.024959728389194
12.1300,1.023782487451939
12.1400,1.022564726099680
12.1500,1.021356292077418
12.1600,1.020104906475616
12.1700,1.018811328349849
12.1800,1.017474803334485
12.1900,1.016095856513837
12.2000,1.014674775288800
12.2100,1.013211012081788
12.2200,1.011705184024753
12.2300,1.010191118293229
12.2400,1.008645528945016
12.2500,1.007057289174586
12.2600,1.005426443016978
12.2700,1.003752575194398
12.2800,1.002036349911170
12.2900,1.000277333782674
12.3000,0.9984757077239326
12.3100,0.9966513495675784
12.3200,0.9948147832530493
12.3300,0.9929360049892485
12.3400,0.9910139765479549
12.3500,0.9890493323464906
12.3600,0.9870417295084501
12.3700,0.9849913058650025
12.3800,0.9828980162678222
12.3900,0.9807623541753733
12.4000,0.9786314410094320
12.4100,0.9764570376599697
12.4200,0.9742395815140361
12.4300,0.9719793546639682
12.4400,0.9696759794584712
12.4500,0.9673294391866905
12.4600,0.9649402161827096
12.4700,0.9625081533766874
12.4800,0.9600542975013671
12.4900,0.9575738293526267
12.5000,0.9550501951893631
12.5100,0.9524842799451112
12.5200,0.9498747516263109
12.5300,0.9472222672107609
12.5400,0.9445267806799812
12.5500,0.9417887147337725
12.5600,0.9390091691813469
12.5700,0.9362285635063260
12.5800,0.9334044883929316
12.5900,0.9305374926993145
12.6000,0.9276275568329791
12.6100,0.9246741874877943
12.6200,0.9216778149404362
12.6300,0.9186389647519663
12.6400,0.9155574443126608
12.6500,0.9124511427833544
12.6600,0.9093231830435488
12.6700,0.9061517629754053
12.6800,0.9029376484224836
12.6900,0.8996804932801270
12.7000,0.8963801480558958
12.7100,0.8930370542040430
12.7200,0.8896518989086353
12.7300,0.8862252874010426
12.7400,0.8827848162144166
12.7500,0.8793072331556068
12.7600,0.8757868929845178
12.7700,0.8722233969487916
12.7800,0.8686169734911520
12.7900,0.8649678695154359
12.8000,0.8612756103879700
12.8100,0.8575413130539673
12.8200,0.8537691350348526
12.8300,0.8499834608309170
12.8400,0.8461549716021400
12.8500,0.8422838230902089
12.8600,0.8383698363026659
12.8700,0.8344127017625650
12.8800,0.8304130922429405
12.8900,0.8263714923298497
12.9000,0.8222870677802925
12.9100,0.8181720302070907
12.9200,0.8140330539395003
12.9300,0.8098517112110282
12.9400,0.8056272437193517
12.9500,0.8013602717890215
12.9600,0.7970507663095341
12.9700,0.7926995452493644
12.9800,0.7883053830306341
12.9900,0.7838690729269053
13.0000,0.7794086809150207
13.0100,0.7793066757738510
13.0200,0.7791876570247283
13.0300,0.7790511553672217
13.0400,0.7788974478847116
13.0500,0.7787265763233818
13.0600,0.7785384260363232
13.0700,0.7783330263985839
13.0800,0.7781108710488783
13.0900,0.7778919363636022
13.1000,0.7776643475478022
13.1100,0.7774193098393122
13.1200,0.7771572809717777
13.1300,0.7768776764357006
13.1400,0.7765820577367472
13.1500,0.7762696835788409
13.1600,0.7759401108616450
13.1700,0.7755935585351662
13.1800,0.7752516318713485
13.1900,0.7748983365226452
13.2000,0.7745280144193930
13.2100,0.7741401721558946
13.2200,0.7737355801867666
13.2300,0.7733135823331048
13.2400,0.7728745766353968
13.2500,0.7724187689383142
13.2600,0.7719456725265226
13.2700,0.7710079683504864
13.2800,0.7699041071679653
13.2900,0.7687467926459862
13.3000,0.7675320610246648
13.3100,0.7662562191222511
13.3200,0.7649144396031434
13.3300,0.7635012305399322
13.3400,0.7620108881848785
13.3500,0.7604360135518436
13.3600,0.7595834041979146
13.3700,0.7589899387815917
13.3800,0.7583792961172776
13.3900,0.7577520379090948
13.4000,0.7571077341650574
13.4100,0.7564466574734459
13.4200,0.7557686645572271
13.4300,0.7550741220373801
13.4400,0.7543629283471975
13.4500,0.7536527543327027
13.4600,0.7529363771982472
13.4700,0.7522032790223485
13.4800,0.7514531397317228
13.4900,0.7506864512992070
13.5000,0.7499030058656935
13.5100,0.7491026405554220
13.5200,0.7482858190383784
13.5300,0.7474521832314466
13.5400,0.7466119007548904
13.5500,0.7457671708328356
13.5600,0.7449057765945414
13.5700,0.7440285518188728
13.5800,0.7431346395241457
13.5900,0.7422243337936595
13.6000,0.7412972774949512
13.6100,0.7403535698929370
13.6200,0.7393935949550945
13.6300,0.7384220532421356
13.6400,0.7374527709264709
13.6500,0.7364667956373355
13.6600,0.7354642024531444
13.6700,0.7344447217123069
13.6800,0.7334093736078606
13.6900,0.7323571318902534
13.7000,0.7312885606127071
13.7100,0.7302034823748466
13.7200,0.7291022537860526
13.7300,0.7271701217334985
13.7400,0.7250949208592711
13.7500,0.7229512813507766
13.7600,0.7207343204478737
13.7700,0.7184384502220929
13.7800,0.7160570445599854
13.7900,0.7135833595159592
13.8000,0.7110094774391371
13.8100,0.7083251150636036
13.8200,0.7062744621776414
13.8300,0.7048225117614215
13.8400,0.7033508498597358
13.8500,0.7018599174883425
13.8600,0.7003491047926522
13.8700,0.6988185487400779
13.8800,0.6972683241428951
13.8900,0.6956983601070006
13.9000,0.6941085038392235
13.9100,0.6925328847318101
13.9200,0.6912170361175252
13.9300,0.6898851527472281
13.9400,0.6885372319270848
13.9500,0.6871734120799070
13.9600,0.6857937286878266
13.9700,0.6843981764392205
13.9800,0.6829869103856194
13.9900,0.6815598097039102
14.0000,0.6801168133913013
14.0100,0.6786698516964743
14.0200,0.6772145985072587
14.0300,0.6757431599885854
14.0400,0.6742562120445997
14.0500,0.6727535745817672
14.0600,0.6712350653905805
14.0700,0.6697008945561099
14.0800,0.6681512222062289
14.0900,0.6665858190326823
14.1000,0.6650063569222985
14.1100,0.6634292806213856
14.1200,0.6618365317933111
14.1300,0.6602282074399374
14.1400,0.6586042613642732
14.1500,0.6569647792684546
14.1600,0.6553097301129341
14.1700,0.6536394001565374
14.1800,0.6519535342682932
14.1900,0.6502523121235741
14.2000,0.6485431612343390
14.2100,0.6468278600395877
14.2200,0.6450974651843411
14.2300,0.6433512448309000
14.2400,0.6415898388853328
14.2500,0.6398131621557911
14.2600,0.6380213522445837
14.2700,0.6362138067327463
14.2800,0.6343913974349439
14.2900,0.6325538244049205
14.3000,0.6303902227822510
14.3100,0.6281026147210377
14.3200,0.6257937473554076
14.3300,0.6234633536073925
14.3400,0.6211114084862067
14.3500,0.6187381434221623
14.3600,0.6163425267431503
14.3700,0.6139247598572327
14.3800,0.6114845818743507
14.3900,0.6090221882564950
14.4000,0.6070643318911676
14.4100,0.6050966148885533
14.4200,0.6031141281616152
14.4300,0.6011169512481144
14.4400,0.5991047258046254
14.4500,0.5970776196105947
14.4600,0.5950356955500470
14.4700,0.5929797257731391
14.4800,0.5909089981177001
14.4900,0.5888260981046833
14.5000,0.5867400658593371
14.5100,0.5846395504219424
14.5200,0.5825239444946239
14.5300,0.5803938621819390
14.5400,0.5782490707092250
14.5500,0.5760898966360334
14.5600,0.5739160175194373
14.5700,0.5717276334708170
14.5800,0.5695248610107975
14.5900,0.5673113782509638
14.6000,0.5650933693395596
14.6100,0.5628604407961748
14.6200,0.5606132546201282
14.6300,0.5583516048320538
14.6400,0.5560756620438294
14.6500,0.5537852135060163
14.6600,0.5514804139942889
14.6700,0.5491615072085543
14.6800,0.5468285581726171
14.6900,0.5444853556094468
14.7000,0.5421367911020645
14.7100,0.5397740819036597
14.7200,0.5373972789517729
14.7300,0.5350059913365515
14.7400,0.5326005914023406
14.7500,0.5301809603393000
14.7600,0.5277477572872697
14.7700,0.5252999998450872
14.7800,0.5228384463382733
14.7900,0.5203666671175601
14.8000,0.5178900853513485
14.8100,0.5153990018639053
14.8200,0.5128939786391711
14.8300,0.5103750569593953
14.8400,0.5078420838681050
14.8500,0.5052955451501198
14.8600,0.5027349155855610
14.8700,0.5001603818046374
14.8800,0.4975721669553062
14.8900,0.4949727130728367
14.9000,0.4923679553011854
14.9100,0.4897492318301185
14.9200,0.4871167383420170
14.9300,0.4844707636506353
14.9400,0.4818109547025221
14.9500,0.4791377751493602
14.9600,0.4764510284741670
14.9700,0.4737509133642241
14.9800,0.4710371765138174
14.9900,0.4683103213570166
15.0000,0.4655796446025711
15.0100,0.4647172181415995
15.0200,0.4638475410416997
15.0300,0.4629705950134206
15.0400,0.4620865530121957
15.0500,0.4611952518572286
15.0600,0.4602968339974650
15.0700,0.4593911701349739
15.0800,0.4584784623444836
15.0900,0.4575586956565337
15.1000,0.4566406045769693
15.1100,0.4557170868773491
15.1200,0.4547865360174188
15.1300,0.4538489236466261
15.1400,0.4529040765962724
15.1500,0.4519523474621931
15.1600,0.4509933827584064
15.1700,0.4500273892460813
15.1800,0.4490547058060952
15.1900,0.4480746812140196
15.2000,0.4470924655599964
15.2100,0.4461076386114690
15.2200,0.4451159577295449
15.2300,0.4441171875790016
15.2400,0.4431114427826797
15.2500,0.4420987382432242
15.2600,0.4410790615595598
15.2700,0.4400524701983388
15.2800,0.4390190020629363
15.2900,0.4379786455516544
15.3000,0.4369329601292430
15.3100,0.4358881786574189
15.3200,0.4348365173003107
15.3300,0.4337779382898732
15.3400,0.4327124863844535
15.3500,0.4316402856257326
15.3600,0.4305613259086712
15.3700,0.4294753578397318
15.3800,0.4283827441140837
15.3900,0.4272833721338050
15.4000,0.4261772789408871
15.4100,0.4250701343927055
15.4200,0.4239586981175514
15.4300,0.4228407963603992
15.4400,0.4217161966499498
15.4500,0.4205848179046627
15.4600,0.4194467572133293
15.4700,0.4183020652613401
15.4800,0.4171506121780201
15.4900,0.4159925781388648
15.5000,0.4148278758845320
15.5100,0.4136582175783950
15.5200,0.4124880829730058
15.5300,0.4113113187198251
15.5400,0.4101277936897871
15.5500,0.4089379167981464
15.5600,0.4077413240586850
15.5700,0.4065380951652833
15.5800,0.4053283460285126
15.5900,0.4041123187057908
15.6000,0.4028895157101368
15.6100,0.4016603442170485
15.6200,0.4004292853790236
15.6300,0.3991944804955006
15.6400,0.3979535857659858
15.6500,0.3967059581172782
15.6600,0.3954518578588758
15.6700,0.3941912098871490
15.6800,0.3929244597479127
15.6900,0.3916510490916769
15.7000,0.3903713062212388
15.7100,0.3890852193836031
15.7200,0.3877929825232199
15.7300,0.3865009821312498
15.7400,0.3852029161238283
15.7500,0.3838985219647401
15.7600,0.3825878576383539
15.7700,0.3812707674059818
15.7800,0.3799474636584997
15.7900,0.3786178327238985
15.8000,0.3772821557871016
15.8100,0.3759399915609130
15.8200,0.3745915699333672
15.8300,0.3732384886517233
15.8400,0.3718846066987936
15.8500,0.3705244109652766
15.8600,0.3691578869762686
15.8700,0.3677852421466737
15.8800,0.3664064093722639
15.8900,0.3650215034123495
15.9000,0.3636303236609537
15.9100,0.3622329489983793
15.9200,0.3608295808738330
15.9300,0.3594202345928201
15.9400,0.3580071473260485
15.9500,0.3565913021698743
15.9600,0.3551694260159851
15.9700,0.3537415167609020
15.9800,0.3523075338613883
15.9900,0.3508673851216131
16.0000,0.3494212319406020
16.0100,0.3479693585517241
16.0200,0.3465109388231956
16.0300,0.3450472090670036
16.0400,0.3435768508672027
16.0500,0.3421045012193779
16.0600,0.3406287711684993
16.0700,0.3391470693200880
16.0800,0.3376594660769611
16.0900,0.3361658246859002
16.1000,0.3346666042274592
16.1100,0.3331609096937584
16.1200,0.3316499520220516
16.1300,0.3301324672977253
16.1400,0.3286098320968829
16.1500,0.3270809796893919
16.1600,0.3255493369011536
16.1700,0.3240138541460841
16.1800,0.3224725329306824
16.1900,0.3209257323776419
16.2000,0.3193724837824171
16.2100,0.3178140541388659
16.2200,0.3162495931391163
16.2300,0.3146793804557162
16.2400,0.3131035364840076
16.2500,0.3115219879715966
16.2600,0.3099350392326466
16.2700,0.3083446727662697
16.2800,0.3067516322834535
16.2900,0.3051522845219509
16.3000,0.3035478830598857
16.3100,0.3019374130544422
16.3200,0.3003213912733057
16.3300,0.2986997804589487
16.3400,0.2970724197611022
16.3500,0.2954399075401574
16.3600,0.2938011891711178
16.3700,0.2921575480642656
16.3800,0.2905099321044990
16.3900,0.2888598320949545
16.4000,0.2872038545593649
16.4100,0.2855423872224616
16.4200,0.2838753183610836
16.4300,0.2822027307358057
16.4400,0.2805250295764986
16.4500,0.2788412347080196
16.4600,0.2771526820058554
16.4700,0.2754583893754307
16.4800,0.2737586571785789
16.4900,0.2720545655024619
16.5000,0.2703476566084612
16.5100,0.2686357133533880
16.5200,0.2669175577945401
16.5300,0.2651947454267952
16.5400,0.2634658890629737
16.5500,0.2617323353473576
16.5600,0.2599931005082019
16.5700,0.2582485865804215
16.5800,0.2564988253628942
16.5900,0.2547437267327910
16.6000,0.2529837890971489
16.6100,0.2512217996836928
16.6200,0.2494551787117895
16.6300,0.2476826133141278
16.6400,0.2459054908075576
16.6500,0.2441227340884377
16.6600,0.2423347979539550
16.6700,0.2405415903626531
16.6800,0.2387431662913810
16.6900,0.2369400434058459
16.7000,0.2351309715433446
16.7100,0.2333174696485885
16.7200,0.2315006574369239
16.7300,0.2296796313679041
16.7400,0.2278534611123849
16.7500,0.2260221828858234
16.7600,0.2241861482550051
16.7700,0.2223442420401764
16.7800,0.2204980212608684
16.7900,0.2186460352533084
16.8000,0.2167897005942866
16.8100,0.2149280032476522
16.8200,0.2130612890141101
16.8300,0.2111905041237468
16.8400,0.2093170669697328
16.8500,0.2074388920278699
16.8600,0.2055550384367380
16.8700,0.2036668638384051
16.8800,0.2017730332071992
16.8900,0.1998749551437815
16.9000,0.1979715494887531
16.9100,0.1960632487686143
16.9200,0.1941500926520135
16.9300,0.1922319609755749
16.9400,0.1903093221944402
16.9500,0.1883831017245234
16.9600,0.1864531524428767
16.9700,0.1845180006782082
16.9800,0.1825779961610414
16.9900,0.1806330696651059
17.0000,0.1786834243182593
17.0100,0.1781666315355680
17.0200,0.1776480332810438
17.0300,0.1771276608145644
17.0400,0.1766053281173461
17.0500,0.1760811837300695
17.0600,0.1755556674880116
17.0700,0.1750299884761130
17.0800,0.1745024120148043
17.0900,0.1739729898819810
17.1000,0.1734417478048150
17.1100,0.1729087672023900
17.1200,0.1723738474080389
17.1300,0.1718371462625689
17.1400,0.1712985516471291
17.1500,0.1707581533211751
17.1600,0.1702160163175414
17.1700,0.1696720861800921
17.1800,0.1691276695678560
17.1900,0.1685823663867838
17.2000,0.1680353668650613
17.2100,0.1674864510230847
17.2200,0.1669357891390192
17.2300,0.1663832872472105
17.2400,0.1658290248362001
17.2500,0.1652729531977198
17.2600,0.1647151470323079
17.2700,0.1641555947727162
17.2800,0.1635943669562874
17.2900,0.1630313361212004
17.3000,0.1624682179374077
17.3100,0.1619036223023788
17.3200,0.1613372342347329
17.3300,0.1607691306298210
17.3400,0.1601992492311055
17.3500,0.1596276817940069
17.3600,0.1590544652976956
17.3700,0.1584794322096506
17.3800,0.1579026336048888
17.3900,0.1573241658099007
17.4000,0.1567439401044549
17.4100,0.1561621464478989
17.4200,0.1555803855465312
17.4300,0.1549968863084767
17.4400,0.1544116538314512
17.4500,0.1538248399323212
17.4600,0.1532362426975222
17.4700,0.1526459193300077
17.4800,0.1520538838522866
17.4900,0.1514602329922052
17.5000,0.1508648835584575
17.5100,0.1502678773691849
17.5200,0.1496692061184057
17.5300,0.1490693434813066
17.5400,0.1484691385612041
17.5500,0.1478673107729727
17.5600,0.1472638101959924
17.5700,0.1466586317293706
17.5800,0.1460518432065181
17.5900,0.1454434279761030
17.6000,0.1448333306326265
17.6100,0.1442216994426332
17.6200,0.1436083621205997
17.6300,0.1429933890192419
17.6400,0.1423768122484859
17.6500,0.1417590250675229
17.6600,0.1411409312912862
17.6700,0.1405212211535362
17.6800,0.1398998896486031
17.6900,0.1392769633128136
17.7000,0.1386525603298901
17.7100,0.1380264071746811
17.7200,0.1373986933266837
17.7300,0.1367693691406259
17.7400,0.1361384093335885
17.7500,0.1355059419308384
17.7600,0.1348718730332513
17.7700,0.1342364770538058
17.7800,0.1336008052325978
17.7900,0.1329633949666105
17.8000,0.1323244257456045
17.8100,0.1316838678670407
17.8200,0.1310417548584824
17.8300,0.1303981087938113
17.8400,0.1297528792906026
17.8500,0.1291061381316787
17.8600,0.1284579706718079
17.8700,0.1278081528256039
17.8800,0.1271567843131840
17.8900,0.1265040036919959
17.9000,0.1258509975768454
17.9100,0.1251964099213847
17.9200,0.1245403246653118
17.9300,0.1238827171252664
17.9400,0.1232235794419525
17.9500,0.1225630653157865
17.9600,0.1219009305401796
17.9700,0.1212372853962669
17.9800,0.1205721418791046
17.9900,0.1199055141923918
18.0000,0.1192374238954601
18.0100,0.1185678048787607
18.0200,0.1178977512360858
18.0300,0.1172265079292821
18.0400,0.1165536808466196
18.0500,0.1158793641213897
18.0600,0.1152035905503852
18.0700,0.1145263095564498
18.0800,0.1138475793867687
18.0900,0.1131673913044255
18.1000,0.1124857540858447
18.1100,0.1118028127195638
18.1200,0.1111182801999004
18.1300,0.1104323404870156
18.1400,0.1097455321171573
18.1500,0.1090578236845178
18.1600,0.1083686435325761
18.1700,0.1076780415222780
18.1800,0.1069860157213205
18.1900,0.1062925770893733
18.2000,0.1055978178294870
18.2100,0.1049014865207981
18.2200,0.1042037934778731
18.2300,0.1035046538288905
18.2400,0.1028041576826329
18.2500,0.1021022180676052
18.2600,0.1013991102018495
18.2700,0.1006954825564050
18.2800,0.09999060815972628
18.2900,0.09928418478941881
18.3000,0.09857637611569983
18.3100,0.09786718322765067
18.3200,0.09715660749076309
18.3300,0.09644465277198987
18.3400,0.09573131827361948
18.3500,0.09501662843384751
18.3600,0.09430069512858057
18.3700,0.09358330700967890
18.3800,0.09286452373027973
18.3900,0.09214498311813324
18.4000,0.09142430660122693
18.4100,0.09070228600585555
18.4200,0.08997891335883930
18.4300,0.08925421124928978
18.4400,0.08852814751984482
18.4500,0.08780090012671031
18.4600,0.08707218031655944
18.4700,0.08634210803774323
18.4800,0.08561075355317445
18.4900,0.08487806180458414
18.5000,0.08414406049757549
18.5100,0.08340886025815608
18.5200,0.08267307475475126
18.5300,0.08193610883808100
18.5400,0.08119769425098092
18.5500,0.08045795824234547
18.5600,0.07971691414998278
18.5700,0.07897460511197883
18.5800,0.07823097021475209
18.5900,0.07748604268073880
18.6000,0.07673984751174498
18.6100,0.07599249345471903
18.6200,0.07524373381371507
18.6300,0.07449370706741809
18.6400,0.07374273002949898
18.6500,0.07299081792988123
18.6600,0.07223761250237970
18.6700,0.07148315102282765
18.6800,0.07072738052681783
18.6900,0.06997038862496655
18.7000,0.06921227918951425
18.7100,0.06845277981684744
18.7200,0.06769201920102497
18.7300,0.06693002470145000
18.7400,0.06616678489463863
18.7500,0.06540231480987571
18.7600,0.06463662003688998
18.7700,0.06387016192796031
18.7800,0.06310272149017648
18.7900,0.06233391077926035
18.8000,0.06156388213256993
18.8100,0.06079259657592898
18.8200,0.06002009809054329
18.8300,0.05924641866821319
18.8400,0.05847149776453313
18.8500,0.05769536709267260
18.8600,0.05691819143213474
18.8700,0.05613965618678327
18.8800,0.05535993627468647
18.8900,0.05457902678116226
18.9000,0.05379736375320178
18.9100,0.05301450266939904
18.9200,0.05223045541200613
18.9300,0.05144521834754800
18.9400,0.05065876704784771
18.9500,0.04987130790415735
18.9600,0.04908254031774185
18.9700,0.04829260133647998
18.9800,0.04750146657450996
18.9900,0.04670918300979929
19.0000,0.04591575200333704
19.0100,0.04581457324069017
19.0200,0.04571318201950791
19.0300,0.04561191895770320
19.0400,0.04551039260522587
19.0500,0.04540860925596631
19.0600,0.04530658681107253
19.0700,0.04520432365586620
19.0800,0.04510180399401367
19.0900,0.04499907158132883
19.1000,0.04489607407645280
19.1100,0.04479286544649674
19.1200,0.04468939011899237
19.1300,0.04458568550630439
19.1400,0.04448173428206744
19.1500,0.04437759779853331
19.1600,0.04427355331339982
19.1700,0.04416928773796298
19.1800,0.04406476917226048
19.1900,0.04396003330466244
19.2000,0.04385506747782256
19.2100,0.04374983364024331
19.2200,0.04364438419610436
19.2300,0.04353869542939008
19.2400,0.04343277623259148
19.2500,0.04332661514313794
19.2600,0.04322023120867008
19.2700,0.04311359980132573
19.2800,0.04300679189802312
19.2900,0.04290002839493384
19.3000,0.04279303870610420
19.3100,0.04268580466114637
19.3200,0.04257835082285251
19.3300,0.04247066160312354
19.3400,0.04236274855437930
19.3500,0.04225459747022892
19.3600,0.04214624634588741
19.3700,0.04203765200658099
19.3800,0.04192882729605046
19.3900,0.04181977597562446
19.4000,0.04171050515579261
19.4100,0.04160101098046944
19.4200,0.04149157604098486
19.4300,0.04138196116707460
19.4400,0.04127212127797956
19.4500,0.04116208075312788
19.4600,0.04105179246200201
19.4700,0.04094127835297535
19.4800,0.04083054547517994
19.4900,0.04071960233599045
19.5000,0.04060843013053986
19.5100,0.04049704329125446
19.5200,0.04038544034890635
19.5300,0.04027363552820753
19.5400,0.04016159176487264
19.5500,0.04004952740850453
19.5600,0.03993735673736414
19.5700,0.03982496144011519
19.5800,0.03971235309491460
19.5900,0.03959952273196541
19.6000,0.03948648382578731
19.6100,0.03937324438878049
19.6200,0.03925977862897859
19.6300,0.03914610080348617
19.6400,0.03903220640240693
19.6500,0.03891810117603327
19.6600,0.03880378381707383
19.6700,0.03868925110721885
19.6800,0.03857461511163541
19.6900,0.03845998990272895
19.7000,0.03834517228214925
19.7100,0.03823012109815051
19.7200,0.03811485841480357
19.7300,0.03799938211521855
19.7400,0.03788370096218849
19.7500,0.03776781422100222
19.7600,0.03765173052820791
19.7700,0.03753543198769184
19.7800,0.03741893984058458
19.7900,0.03730224197661066
19.8000,0.03718532199431988
19.8100,0.03706820424211939
19.8200,0.03695119294746859
19.8300,0.03683400880659761
19.8400,0.03671662229845273
19.8500,0.03659904537181432
19.8600,0.03648127536587684
19.8700,0.03636327194000413
19.8800,0.03624507219136216
19.8900,0.03612667797034391
19.9000,0.03600807662139695
19.9100,0.03588927746912420
19.9200,0.03577027842927977
19.9300,0.03565108436154277
19.9400,0.03553170373412852
19.9500,0.03541220467898559
19.9600,0.03529267067956955
19.9700,0.03517294843274604
19.9800,0.03505302070599036
19.9900,0.03493289984683832
20.0000,0.03481257766101355
20.0100,0.03469205994379900
20.0200,0.03457134324197435
20.0300,0.03445046301605382
20.0400,0.03432936144183658
20.0500,0.03420806874634646
20.0600,0.03408657528228588
20.0700,0.03396489998668259
20.0800,0.03384302453277198
20.0900,0.03372105810016116
20.1000,0.03359893294528857
20.1100,0.03347664385681842
20.1200,0.03335414130989676
20.1300,0.03323144483357515
20.1400,0.03310855095272244
20.1500,0.03298548548834199
20.1600,0.03286222493688792
20.1700,0.03273877730105167
20.1800,0.03261513964030256
20.1900,0.03249134370234849
20.2000,0.03236733566552854
20.2100,0.03224314051704692
20.2200,0.03211877452854535
20.2300,0.03199442805571236
20.2400,0.03186989100594352
20.2500,0.03174517030389656
20.2600,0.03162026341799548
20.2700,0.03149517332934507
20.2800,0.03136991964646636
20.2900,0.03124446976267135
20.3000,0.03111883582787833
20.3100,0.03099302002087205
20.3200,0.03086702674736332
20.3300,0.03074084565785374
20.3400,0.03061449406602142
20.3500,0.03048796195866964
20.3600,0.03036131647890434
20.3700,0.03023460644250199
20.3800,0.03010772142437119
20.3900,0.02998065698332740
20.4000,0.02985341851439508
20.4100,0.02972599446370660
20.4200,0.02959839734115174
20.4300,0.02947062469803544
20.4400,0.02934270805376210
20.4500,0.02921459019388296
20.4600,0.02908628711740807
20.4700,0.02895782398072129
20.4800,0.02882917604816541
20.4900,0.02870037129594965
20.5000,0.02857143901714395
20.5100,0.02844245415211086
20.5200,0.02831329007166960
20.5300,0.02818398654555740
